100, 46.731838, 0.143618
200, 18.858069, 0.112062
300, 31.763451, 0.060534
400, 36.188543, 0.062364
500, 40.134643, 0.059390
600, 34.845662, 0.072362
700, 49.455841, 0.072120
800, 62.049658, 1.168875
1000, 74.772860, 0.086248
1200, 75.310669, 0.107969
1500, 107.858514, 0.091041
2000, 120.987712, 0.115143
